gisjoin,state,county,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
G3100830,NE,Harlan County,9.490913242009134,38.3,-24.0,3770.60000000032,555.2833333333526,70.78481735159818,3.737562999009386,26.887938605829106,-28.394690880025763,4.772077625570777,22.8,167.76495433789955,1001,195.3683789954338,969,60.294292237442924,592
G3100850,NE,Hayes County,10.592625570776255,40.0,-20.0,3485.812500000378,672.6208333333641,61.32442922374429,2.2536944260895955,25.149137439895014,-22.560936801916796,4.3162671232876715,24.7,188.1711187214612,1013,222.6997716894977,1000,63.0148401826484,506
G3100870,NE,Hitchcock County,11.350376712328766,40.6,-22.0,3378.4208333336196,841.8083333333626,63.14554794520548,3.3818637261010314,24.08372113728882,-24.26154986121145,4.611974885844749,26.8,193.8884703196347,1006,238.46723744292237,991,60.791438356164385,599
G3100890,NE,Holt County,7.798630136986302,40.0,-28.9,4402.229166667125,569.229166666686,67.52351598173516,1.4035151457045612,26.018134036939784,-33.25715095100847,5.382089041095891,22.6,163.50913242009133,970,177.21666666666667,969,64.50559360730594,633
G3100910,NE,Hooker County,9.368116438356164,38.3,-25.0,3832.566666666582,572.4291666666651,65.23196347031964,2.169281417886235,22.29444718738216,-27.18004604080653,4.609566210045663,22.6,184.49680365296803,997,212.11609589041095,999,65.837100456621,642
G3100930,NE,Howard County,9.684200913242009,39.4,-25.6,3844.4208333332595,699.6541666666631,64.74463470319635,2.5696183130239416,25.524011121404044,-31.718419025986407,5.255810502283105,20.6,183.1425799086758,1016,208.59075342465752,996,66.38436073059361,526
G3100950,NE,Jefferson County,11.408116438356164,40.0,-22.0,3236.9458333336465,721.4083333333438,68.9033105022831,5.1227466194186215,25.821777741577307,-24.24001411462288,4.227956621004567,20.1,179.72328767123287,994,202.59737442922375,936,64.42385844748858,557
G3100970,NE,Johnson County,11.408116438356164,40.0,-22.0,3236.9458333336465,721.4083333333438,68.9033105022831,5.1227466194186215,25.821777741577307,-24.24001411462288,4.227956621004567,20.1,179.72328767123287,994,202.59737442922375,936,64.42385844748858,557
G3100990,NE,Kearney County,9.778538812785389,38.8,-27.3,3661.475000000258,551.141666666682,65.71187214611872,2.886846924949237,25.844529404540765,-36.72741162979702,5.000901826484019,17.5,178.5074200913242,982,206.28972602739725,961,63.34623287671233,569
G3101010,NE,Keith County,10.592625570776255,40.0,-20.0,3485.812500000378,672.6208333333641,61.32442922374429,2.2536944260895955,25.149137439895014,-22.560936801916796,4.3162671232876715,24.7,188.1711187214612,1013,222.6997716894977,1000,63.0148401826484,506
G3101030,NE,Keya Paha County,9.98687214611872,38.0,-29.5,3579.595833333887,545.3041666666819,64.65422374429224,2.593677686220089,24.5,-32.22184830846169,5.045171232876712,18.5,182.5165525114155,994,216.6816210045662,967,60.789840182648405,438
G3101050,NE,Kimball County,9.283116438356164,38.9,-25.0,3881.591666666595,590.4291666666662,58.42123287671233,0.07531189193264483,20.056770770187484,-30.497062638054302,4.595365296803654,21.6,185.03070776255709,1008,215.5038812785388,1006,64.76666666666667,518
G3101070,NE,Knox County,9.08496575342466,39.0,-30.6,4005.437500000224,641.9500000000082,64.09543378995434,2.0399686845986706,26.087993248580574,-40.58287075738741,4.704931506849316,27.7,163.025,979,172.48881278538812,952,64.72557077625571,618
G3101090,NE,Lancaster County,11.238652968036527,38.9,-23.3,3360.445833333281,783.0541666666605,68.82317351598174,5.029210375325366,26.21947806549963,-27.739167600221094,4.48041095890411,19.6,167.31952054794522,988,176.76426940639269,970,68.237899543379,581
G3101110,NE,Lincoln County,9.368116438356164,38.3,-25.0,3832.566666666582,572.4291666666651,65.23196347031964,2.169281417886235,22.29444718738216,-27.18004604080653,4.609566210045663,22.6,184.49680365296803,997,212.11609589041095,999,65.837100456621,642
G3101130,NE,Logan County,9.368116438356164,38.3,-25.0,3832.566666666582,572.4291666666651,65.23196347031964,2.169281417886235,22.29444718738216,-27.18004604080653,4.609566210045663,22.6,184.49680365296803,997,212.11609589041095,999,65.837100456621,642
G3101150,NE,Loup County,8.96162100456621,37.2,-28.9,3943.9833333336906,535.4750000000007,68.18938356164384,2.6179211639290156,24.97975579203751,-36.32670565846391,5.006837899543378,28.3,166.03013698630136,987,179.08390410958904,967,65.65205479452055,484
G3101170,NE,McPherson County,9.368116438356164,38.3,-25.0,3832.566666666582,572.4291666666651,65.23196347031964,2.169281417886235,22.29444718738216,-27.18004604080653,4.609566210045663,22.6,184.49680365296803,997,212.11609589041095,999,65.837100456621,642
G3101190,NE,Madison County,9.23041095890411,39.4,-28.9,3978.3124999999814,667.9125000000005,65.2332191780822,2.2215067044534584,23.97021023136432,-37.451803714968406,5.321689497716895,18.5,179.12123287671233,987,198.1670091324201,975,67.33219178082192,472
G3101210,NE,Merrick County,9.684200913242009,39.4,-25.6,3844.4208333332595,699.6541666666631,64.74463470319635,2.5696183130239416,25.524011121404044,-31.718419025986407,5.255810502283105,20.6,183.1425799086758,1016,208.59075342465752,996,66.38436073059361,526
G3101230,NE,Morrill County,9.283116438356164,38.9,-25.0,3881.591666666595,590.4291666666662,58.42123287671233,0.07531189193264483,20.056770770187484,-30.497062638054302,4.595365296803654,21.6,185.03070776255709,1008,215.5038812785388,1006,64.76666666666667,518
G3101250,NE,Nance County,9.691232876712329,37.0,-28.0,3786.387500000283,644.1875000000169,69.21027397260274,3.6288249061100357,25.112053294476084,-33.78106789477721,3.9322260273972605,19.0,168.5865296803653,973,181.9406392694064,969,64.99440639269406,569
G3101270,NE,Nemaha County,11.09321917808219,38.0,-23.9,3317.9208333333886,687.4458333333436,69.9013698630137,5.11906435505353,26.087993248580574,-27.092697202437023,4.240456621004566,28.3,166.44908675799087,977,172.51495433789955,977,67.89303652968036,625
G3101290,NE,Nuckolls County,10.608002283105021,39.0,-22.0,3524.8166666669295,717.2375000000312,67.05319634703196,3.9015421577332505,26.0,-25.51440470192162,4.698652968036529,18.0,176.1351598173516,981,199.93036529680364,978,62.68184931506849,555
G3101310,NE,Otoe County,10.473481735159817,35.6,-23.0,3550.475000000339,693.7958333333349,72.31563926940639,5.082244125849165,27.136815493478537,-25.219935264746738,3.754600456621005,17.5,161.78561643835616,973,153.1255707762557,952,72.83287671232877,615
G3101330,NE,Pawnee County,11.09321917808219,38.0,-23.9,3317.9208333333886,687.4458333333436,69.9013698630137,5.11906435505353,26.087993248580574,-27.092697202437023,4.240456621004566,28.3,166.44908675799087,977,172.51495433789955,977,67.89303652968036,625
G3101350,NE,Perkins County,10.592625570776255,40.0,-20.0,3485.812500000378,672.6208333333641,61.32442922374429,2.2536944260895955,25.149137439895014,-22.560936801916796,4.3162671232876715,24.7,188.1711187214612,1013,222.6997716894977,1000,63.0148401826484,506
G3101370,NE,Phelps County,9.490913242009134,38.3,-24.0,3770.60000000032,555.2833333333526,70.78481735159818,3.737562999009386,26.887938605829106,-28.394690880025763,4.772077625570777,22.8,167.76495433789955,1001,195.3683789954338,969,60.294292237442924,592
G3101390,NE,Pierce County,9.23041095890411,39.4,-28.9,3978.3124999999814,667.9125000000005,65.2332191780822,2.2215067044534584,23.97021023136432,-37.451803714968406,5.321689497716895,18.5,179.12123287671233,987,198.1670091324201,975,67.33219178082192,472
G3101410,NE,Platte County,9.691232876712329,37.0,-28.0,3786.387500000283,644.1875000000169,69.21027397260274,3.6288249061100357,25.112053294476084,-33.78106789477721,3.9322260273972605,19.0,168.5865296803653,973,181.9406392694064,969,64.99440639269406,569
G3101430,NE,Polk County,9.691232876712329,37.0,-28.0,3786.387500000283,644.1875000000169,69.21027397260274,3.6288249061100357,25.112053294476084,-33.78106789477721,3.9322260273972605,19.0,168.5865296803653,973,181.9406392694064,969,64.99440639269406,569
G3101450,NE,Red Willow County,11.350376712328766,40.6,-22.0,3378.4208333336196,841.8083333333626,63.14554794520548,3.3818637261010314,24.08372113728882,-24.26154986121145,4.611974885844749,26.8,193.8884703196347,1006,238.46723744292237,991,60.791438356164385,599
G3101470,NE,Richardson County,11.09321917808219,38.0,-23.9,3317.9208333333886,687.4458333333436,69.9013698630137,5.11906435505353,26.087993248580574,-27.092697202437023,4.240456621004566,28.3,166.44908675799087,977,172.51495433789955,977,67.89303652968036,625
G3101490,NE,Rock County,9.98687214611872,38.0,-29.5,3579.595833333887,545.3041666666819,64.65422374429224,2.593677686220089,24.5,-32.22184830846169,5.045171232876712,18.5,182.5165525114155,994,216.6816210045662,967,60.789840182648405,438
G3101510,NE,Saline County,11.238652968036527,38.9,-23.3,3360.445833333281,783.0541666666605,68.82317351598174,5.029210375325366,26.21947806549963,-27.739167600221094,4.48041095890411,19.6,167.31952054794522,988,176.76426940639269,970,68.237899543379,581
G3101530,NE,Sarpy County,10.473481735159817,35.6,-23.0,3550.475000000339,693.7958333333349,72.31563926940639,5.082244125849165,27.136815493478537,-25.219935264746738,3.754600456621005,17.5,161.78561643835616,973,153.1255707762557,952,72.83287671232877,615
G3101550,NE,Saunders County,9.22170091324201,36.0,-25.0,3936.716666667046,623.1375000000269,68.96575342465754,3.125208744267505,26.087993248580574,-32.63863124347782,4.155764840182649,18.1,160.51232876712328,974,164.62066210045663,939,66.60091324200913,567
G3101570,NE,Scotts Bluff County,9.283116438356164,38.9,-25.0,3881.591666666595,590.4291666666662,58.42123287671233,0.07531189193264483,20.056770770187484,-30.497062638054302,4.595365296803654,21.6,185.03070776255709,1008,215.5038812785388,1006,64.76666666666667,518
G3101590,NE,Seward County,11.238652968036527,38.9,-23.3,3360.445833333281,783.0541666666605,68.82317351598174,5.029210375325366,26.21947806549963,-27.739167600221094,4.48041095890411,19.6,167.31952054794522,988,176.76426940639269,970,68.237899543379,581
G3101610,NE,Sheridan County,9.450079908675798,39.1,-27.0,3857.4583333336923,627.2375000000197,60.19315068493151,0.539099541180888,27.981060548352616,-31.593307603963865,4.695479452054795,18.0,183.4091324200913,997,222.29817351598174,983,61.423744292237444,436
G3101630,NE,Sherman County,9.91126712328767,37.0,-25.6,3697.5625000002565,635.675000000023,67.23093607305935,3.354953850235181,25.608136842705733,-29.931488144814523,4.19832191780822,49.9,174.85970319634703,993,196.32853881278538,985,67.47111872146118,611
G3101650,NE,Sioux County,9.283116438356164,38.9,-25.0,3881.591666666595,590.4291666666662,58.42123287671233,0.07531189193264483,20.056770770187484,-30.497062638054302,4.595365296803654,21.6,185.03070776255709,1008,215.5038812785388,1006,64.76666666666667,518
G3101670,NE,Stanton County,9.23041095890411,39.4,-28.9,3978.3124999999814,667.9125000000005,65.2332191780822,2.2215067044534584,23.97021023136432,-37.451803714968406,5.321689497716895,18.5,179.12123287671233,987,198.1670091324201,975,67.33219178082192,472
G3101690,NE,Thayer County,13.263664383561643,42.2,-25.6,2830.249999999943,991.9874999999892,63.528424657534245,5.522464294090808,23.38225921930706,-31.62976004072334,5.236198630136987,18.0,181.10228310502282,999,206.1175799086758,980,64.8324200913242,534
G3101710,NE,Thomas County,9.98687214611872,38.0,-29.5,3579.595833333887,545.3041666666819,64.65422374429224,2.593677686220089,24.5,-32.22184830846169,5.045171232876712,18.5,182.5165525114155,994,216.6816210045662,967,60.789840182648405,438
G3101730,NE,Thurston County,9.484337899543378,38.9,-27.2,3867.8749999999254,650.1583333333327,67.24554794520547,3.126844984837287,24.027223078718237,-36.77854868832975,5.273025114155252,21.6,173.1966894977169,980,188.49052511415525,975,66.68961187214612,489
G3101750,NE,Valley County,9.91126712328767,37.0,-25.6,3697.5625000002565,635.675000000023,67.23093607305935,3.354953850235181,25.608136842705733,-29.931488144814523,4.19832191780822,49.9,174.85970319634703,993,196.32853881278538,985,67.47111872146118,611
G3101770,NE,Washington County,10.58118721461187,37.2,-22.2,3583.19999999993,765.8333333333263,65.65776255707763,3.7572685155074557,26.08625702084572,-31.56199667717263,4.202671232876712,16.5,175.23938356164385,983,180.40993150684932,998,72.71792237442922,671
G3101790,NE,Wayne County,9.23041095890411,39.4,-28.9,3978.3124999999814,667.9125000000005,65.2332191780822,2.2215067044534584,23.97021023136432,-37.451803714968406,5.321689497716895,18.5,179.12123287671233,987,198.1670091324201,975,67.33219178082192,472
G3101810,NE,Webster County,10.608002283105021,39.0,-22.0,3524.8166666669295,717.2375000000312,67.05319634703196,3.9015421577332505,26.0,-25.51440470192162,4.698652968036529,18.0,176.1351598173516,981,199.93036529680364,978,62.68184931506849,555
G3101830,NE,Wheeler County,9.91126712328767,37.0,-25.6,3697.5625000002565,635.675000000023,67.23093607305935,3.354953850235181,25.608136842705733,-29.931488144814523,4.19832191780822,49.9,174.85970319634703,993,196.32853881278538,985,67.47111872146118,611
G3101850,NE,York County,9.691232876712329,37.0,-28.0,3786.387500000283,644.1875000000169,69.21027397260274,3.6288249061100357,25.112053294476084,-33.78106789477721,3.9322260273972605,19.0,168.5865296803653,973,181.9406392694064,969,64.99440639269406,569
G3200050,NV,Douglas County,6.325981735159818,35.0,-26.0,4683.07916666692,312.56249999999466,64.16027397260274,-1.8291855737972686,18.004624075167953,-29.260922940600693,2.288664383561644,23.1,194.66849315068492,1017,235.9673515981735,1006,58.68675799086758,570
G3200070,NV,Elko County,8.332671232876711,36.7,-27.8,4159.3416666666335,521.2666666666657,52.037214611872145,-3.2245435946203878,13.740338103543422,-33.84488749929886,2.6000342465753423,13.5,196.38527397260273,1034,247.10239726027396,1040,57.80262557077626,456
G3200090,NV,Esmeralda County,11.173333333333332,37.8,-11.1,3287.7291666667975,686.495833333337,42.27305936073059,-3.974883886750127,16.05064589197343,-23.62121397671237,4.008207762557078,16.0,218.32671232876712,1065,287.23595890410957,1041,55.05684931506849,497
G3200110,NV,Eureka County,8.332671232876711,36.7,-27.8,4159.3416666666335,521.2666666666657,52.037214611872145,-3.2245435946203878,13.740338103543422,-33.84488749929886,2.6000342465753423,13.5,196.38527397260273,1034,247.10239726027396,1040,57.80262557077626,456
G3200130,NV,Humboldt County,10.247420091324202,38.9,-16.7,3621.5833333332744,682.3916666666645,47.50719178082192,-2.699245777114762,16.763224631858805,-21.4956518981397,3.4777054794520548,15.4,202.6607305936073,1030,253.68481735159818,1012,59.23116438356164,490
G3200150,NV,Lander County,10.247420091324202,38.9,-16.7,3621.5833333332744,682.3916666666645,47.50719178082192,-2.699245777114762,16.763224631858805,-21.4956518981397,3.4777054794520548,15.4,202.6607305936073,1030,253.68481735159818,1012,59.23116438356164,490
G3200170,NV,Lincoln County,10.812796803652969,37.2,-22.2,3371.9333333333366,639.1041666666758,45.96221461187215,-2.603513064468828,14.50714938106529,-32.30538012931726,3.6213584474885847,17.0,215.79360730593606,1070,273.690296803653,1037,59.589269406392695,553
G3200190,NV,Lyon County,11.074760273972604,37.8,-19.0,3302.8416666665967,665.6291666666651,48.53184931506849,-1.6187453771307723,14.542719475277124,-21.349432704047558,2.9467009132420094,22.1,209.20376712328766,1043,263.1041095890411,1030,58.07796803652968,495
G3200210,NV,Mineral County,12.190856164383563,39.0,-20.0,3063.954166666772,834.1166666666876,42.660844748858445,-2.5309148065724667,20.437402971375377,-32.22550133941516,2.954155251141553,21.1,217.63276255707763,1034,283.03093607305937,996,56.272374429223746,455
G3200230,NV,Nye County,17.710353881278536,44.0,-5.6,1771.766666666642,1556.5458333333693,32.64657534246575,-1.4055741353369333,20.11076349967641,-23.869149080757552,3.948847031963471,20.6,230.5576484018265,1058,310.9173515981735,1034,51.38778538812785,454
G3200270,NV,Pershing County,11.9287899543379,38.9,-15.6,3139.9583333333544,814.4666666666741,45.034360730593605,-1.8603453633467322,25.02173961883142,-22.38832020203526,3.085114155251142,19.1,202.937899543379,1033,250.69143835616438,1012,61.11027397260274,567
G3200290,NV,Storey County,11.074760273972604,37.8,-19.0,3302.8416666665967,665.6291666666651,48.53184931506849,-1.6187453771307723,14.542719475277124,-21.349432704047558,2.9467009132420094,22.1,209.20376712328766,1043,263.1041095890411,1030,58.07796803652968,495
G3200310,NV,Washoe County,11.074760273972604,37.8,-19.0,3302.8416666665967,665.6291666666651,48.53184931506849,-1.6187453771307723,14.542719475277124,-21.349432704047558,2.9467009132420094,22.1,209.20376712328766,1043,263.1041095890411,1030,58.07796803652968,495
G3200330,NV,White Pine County,7.4998059360730585,37.2,-20.6,4333.249999999939,391.1791666666672,50.1703196347032,-4.622600686382114,16.68360736100243,-29.65121813505158,4.243538812785388,17.0,203.53892694063927,1054,255.5461187214612,1073,62.23584474885845,489
G3205100,NV,Carson City,11.074760273972604,37.8,-19.0,3302.8416666665967,665.6291666666651,48.53184931506849,-1.6187453771307723,14.542719475277124,-21.349432704047558,2.9467009132420094,22.1,209.20376712328766,1043,263.1041095890411,1030,58.07796803652968,495
G3300050,NH,Cheshire County,8.202066210045663,36.8,-25.1,4072.595833333729,386.85000000000235,66.4222602739726,1.5590921442158308,22.078814267510893,-36.59495721807821,2.1169977168949767,17.0,157.35045662100455,977,155.99794520547945,943,68.15102739726028,550
G3300070,NH,Coos County,5.320331050228311,32.0,-27.0,4940.141666667284,202.5624999999956,74.35673515981735,0.42510502951746754,22.078814267510893,-30.37495850338783,1.9961643835616445,10.8,137.11438356164385,971,127.42305936073059,931,68.22408675799086,592
G3300090,NH,Grafton County,7.708150684931506,34.0,-28.0,4198.975000000473,332.9499999999922,70.35308219178083,1.7914335933812444,24.047120240456536,-31.344093846890672,2.2021575342465756,10.8,143.1958904109589,954,128.8890410958904,939,70.23984018264841,529
G3300110,NH,Hillsborough County,9.775045662100458,37.2,-23.4,3573.8208333338066,462.2125000000123,67.18915525114156,3.156393637029325,23.38225921930706,-28.97971939940905,2.888242009132421,13.4,144.4302511415525,954,140.37066210045663,916,69.43550228310502,499
G3300130,NH,Merrimack County,7.9514155251141565,33.3,-23.3,4164.416666666594,387.1833333333348,69.2486301369863,1.8277470045160493,23.82998398835923,-28.761628255365338,2.845901826484019,13.9,158.06038812785388,1008,152.72180365296805,982,72.84771689497717,475
G3300150,NH,Rockingham County,10.163881278538813,33.0,-21.0,3392.608333333878,422.9250000000068,69.51883561643835,4.043436361475383,24.067116037161497,-29.413463327045775,3.7953424657534245,28.8,144.62762557077625,950,132.90684931506848,910,69.83310502283105,541
G3300170,NH,Strafford County,8.949372146118723,35.6,-23.4,3803.391666667212,390.41250000000815,70.13116438356164,3.1180097610834046,26.093455279018485,-27.166228619333225,3.707283105022831,14.4,146.3554794520548,952,135.86278538812786,917,69.88470319634703,581
G3300190,NH,Sullivan County,7.70296803652968,32.0,-26.0,4167.108333333966,299.1916666666589,76.38938356164384,3.148039690075173,24.067116037161497,-30.568878031349072,1.740365296803653,11.3,141.11552511415525,974,125.98892694063927,913,68.78333333333333,503
G3400050,NJ,Burlington County,12.910810502283107,37.0,-20.6,2713.4916666669283,746.4375000000377,66.66084474885845,6.15323599637029,32.0,-34.05642373234198,3.510627853881279,25.7,159.57408675799087,988,148.4488584474886,961,73.5236301369863,591
G3400070,NJ,Camden County,12.746255707762558,36.7,-13.9,2738.3208333332827,711.2041666666596,65.98470319634703,5.842918288182827,25.66703326363188,-26.784224490031704,4.176826484018265,18.0,167.69577625570776,978,160.96872146118722,953,74.34155251141553,495
G3400090,NJ,Cape May County,13.48162100456621,36.0,-7.7,2382.558333333434,623.850000000011,66.60399543378995,6.550623490937327,28.55203693929451,-21.110480531316483,3.8458105022831055,13.8,179.14600456621005,958,186.16095890410958,905,70.33219178082192,556
G3400110,NJ,Cumberland County,12.831278538812786,36.7,-16.0,2628.775000000034,632.691666666671,72.64691780821917,7.413676200235155,26.150284357616556,-25.533429847479027,3.029406392694064,26.8,159.51849315068492,972,150.35011415525113,954,72.92134703196346,529
G3400130,NJ,Essex County,12.506952054794521,37.8,-18.3,2848.133333333282,733.6708333333266,64.61769406392695,5.3091171498246394,23.95768319593617,-26.633759208742276,4.418230593607307,16.5,162.32659817351598,977,147.96107305936073,971,77.18744292237443,503
G3400150,NJ,Gloucester County,12.746255707762558,36.7,-13.9,2738.3208333332827,711.2041666666596,65.98470319634703,5.842918288182827,25.66703326363188,-26.784224490031704,4.176826484018265,18.0,167.69577625570776,978,160.96872146118722,953,74.34155251141553,495
G3400170,NJ,Hudson County,12.481746575342465,35.0,-15.6,2791.8666666666,668.2041666666665,64.85593607305935,5.568901243142553,26.61566336148354,-27.29952228541319,5.355433789954339,24.7,168.04760273972602,983,151.1837899543379,975,80.47808219178083,515
G3400190,NJ,Hunterdon County,12.572853881278538,37.0,-16.7,2823.2791666670923,732.8708333333693,67.52511415525115,5.8895029202234825,25.03265363626258,-24.484989286696475,3.5013356164383564,15.4,163.72180365296805,968,151.11392694063926,922,75.39634703196347,491
G3400210,NJ,Mercer County,12.572853881278538,37.0,-16.7,2823.2791666670923,732.8708333333693,67.52511415525115,5.8895029202234825,25.03265363626258,-24.484989286696475,3.5013356164383564,15.4,163.72180365296805,968,151.11392694063926,922,75.39634703196347,491
G3400230,NJ,Middlesex County,12.506952054794521,37.8,-18.3,2848.133333333282,733.6708333333266,64.61769406392695,5.3091171498246394,23.95768319593617,-26.633759208742276,4.418230593607307,16.5,162.32659817351598,977,147.96107305936073,971,77.18744292237443,503
G3400250,NJ,Monmouth County,11.663253424657535,36.0,-16.0,2988.816666666908,566.4041666666662,61.33824200913242,3.8273621748960625,27.807080063817466,-30.62527332127351,3.8855136986301377,17.0,172.16095890410958,974,171.53938356164383,894,73.93481735159817,560
G3400270,NJ,Morris County,12.117374429223744,34.4,-16.0,2751.0500000003626,494.3916666666671,64.33778538812786,4.795744512117784,23.367170401682017,-24.484989286696475,3.6677168949771692,27.7,149.53344748858447,969,134.77785388127853,960,74.43710045662101,619
G3400290,NJ,Ocean County,11.663253424657535,36.0,-16.0,2988.816666666908,566.4041666666662,61.33824200913242,3.8273621748960625,27.807080063817466,-30.62527332127351,3.8855136986301377,17.0,172.16095890410958,974,171.53938356164383,894,73.93481735159817,560
G3400310,NJ,Passaic County,11.731917808219178,35.0,-16.0,2889.4208333337847,492.0708333333492,66.06221461187215,4.734587357930781,26.018134036939784,-27.645894538836046,2.4592123287671233,23.1,156.19155251141552,959,143.63858447488585,921,74.64360730593607,451
G3400330,NJ,Salem County,12.274372146118722,34.4,-25.0,2885.104166666619,685.7499999999964,68.12522831050228,6.011944802965793,25.619129260951865,-31.66348488711708,4.005468036529681,20.6,168.7845890410959,996,160.38082191780822,973,75.08367579908676,513
G3400350,NJ,Somerset County,12.572853881278538,37.0,-16.7,2823.2791666670923,732.8708333333693,67.52511415525115,5.8895029202234825,25.03265363626258,-24.484989286696475,3.5013356164383564,15.4,163.72180365296805,968,151.11392694063926,922,75.39634703196347,491
G3400370,NJ,Sussex County,12.117374429223744,34.4,-16.0,2751.0500000003626,494.3916666666671,64.33778538812786,4.795744512117784,23.367170401682017,-24.484989286696475,3.6677168949771692,27.7,149.53344748858447,969,134.77785388127853,960,74.43710045662101,619
G3400390,NJ,Union County,12.506952054794521,37.8,-18.3,2848.133333333282,733.6708333333266,64.61769406392695,5.3091171498246394,23.95768319593617,-26.633759208742276,4.418230593607307,16.5,162.32659817351598,977,147.96107305936073,971,77.18744292237443,503
G3400410,NJ,Warren County,10.96013698630137,35.0,-16.7,3222.4708333332687,543.4208333333326,66.88219178082191,4.402404805104017,25.10535980098348,-28.92735072632368,4.118538812785388,15.9,161.13835616438357,975,143.75285388127853,940,77.63321917808219,483
G3500050,NM,Chaves County,16.943299086757992,40.6,-8.3,1774.3666666666586,1279.1708333333188,43.75993150684931,2.2191362857780486,20.039247852365975,-26.170664312686597,4.109029680365297,18.0,226.32066210045662,1049,271.7044520547945,1033,62.01575342465753,518
G3500060,NM,Cibola County,13.675787671232875,38.9,-9.4,2496.895833333288,809.0583333333234,42.40102739726027,-0.7944812100407217,18.39088705104541,-27.037246853139322,3.8958219178082194,21.6,226.07305936073058,1088,279.22020547945203,1058,60.91095890410959,564
G3500070,NM,Colfax County,8.199566210045662,34.0,-18.4,4059.2833333336785,372.62499999999704,45.779908675799085,-5.256095993994467,15.03519495527786,-28.815759430647688,3.230114155251142,30.0,221.96175799086757,1068,298.0429223744292,1095,51.85022831050228,447
G3500090,NM,Curry County,13.613778538812785,42.2,-15.0,2732.1958333336065,1021.7250000000313,55.492237442922374,2.1720118889688735,25.53038428402067,-23.16281349071761,5.252271689497717,26.9,215.72865296803653,1052,253.35342465753425,1001,63.234703196347034,531
G3500110,NM,De Baca County,13.613778538812785,42.2,-15.0,2732.1958333336065,1021.7250000000313,55.492237442922374,2.1720118889688735,25.53038428402067,-23.16281349071761,5.252271689497717,26.9,215.72865296803653,1052,253.35342465753425,1001,63.234703196347034,531
G3500130,NM,Dona Ana County,17.351301369863016,41.0,-15.0,1710.9916666667266,1364.716666666741,39.237671232876714,-0.23219842838894642,21.09020203951411,-36.75130015067765,3.6722602739726025,28.3,236.14520547945204,1057,288.4896118721461,1041,60.786872146118725,489
G3500150,NM,Eddy County,17.433253424657536,41.1,-10.0,1769.7499999999757,1453.3874999999769,48.89680365296804,4.132507793308556,22.280256204681052,-26.170664312686597,4.078025114155251,20.6,221.81061643835616,1049,261.02853881278537,1013,62.59908675799087,576
G3500170,NM,Grant County,16.202705479452053,37.2,-10.0,1883.858333333362,1118.3458333333895,37.10034246575343,-0.748954756863625,19.922096116070747,-21.63441205365598,3.849360730593608,22.1,240.72979452054796,1069,311.39269406392697,1049,55.87260273972603,462
G3500190,NM,Guadalupe County,10.809897260273972,33.3,-21.0,3143.7791666668454,409.89166666666785,47.04052511415525,-2.527722574427857,17.520895519281282,-33.538505698668615,5.0534474885844745,20.1,216.68801369863013,1061,276.43721461187215,1060,58.481963470319634,521
G3500210,NM,Harding County,13.804543378995435,39.4,-16.4,2531.2791666667454,890.4375000000158,55.772488584474885,3.5749932324720106,25.19999999999999,-22.54649569438061,4.677191780821918,20.6,214.1054794520548,1047,252.8263698630137,1040,64.57659817351598,608
G3500230,NM,Hidalgo County,17.012488584474884,39.0,-9.0,1816.6958333333798,1346.7541666667373,36.85799086757991,-0.5070655806378754,21.684828875294784,-27.308405393832572,3.9497716894977177,14.9,238.67431506849314,1072,299.61598173515983,1042,58.818949771689496,466
G3500250,NM,Lea County,18.99222602739726,43.9,-12.0,1506.3625000000077,1759.0249999999648,49.5824200913242,5.516954158189436,22.75856697118178,-34.978103629434315,4.19345890410959,25.7,220.96712328767123,1046,251.1708904109589,1010,65.6593607305936,585
G3500270,NM,Lincoln County,12.84761415525114,33.0,-15.7,2479.737500000109,489.61666666667355,45.70650684931507,-1.4394877216558937,17.86885746561859,-23.590515835835248,3.587876712328768,21.1,222.1525114155251,1067,286.07933789954336,1050,56.27945205479452,459
G3500280,NM,Los Alamos County,10.818892694063926,36.0,-16.0,3245.045833333763,514.4416666666818,49.58390410958904,-1.2760886913836327,17.027103319384025,-25.83403592766507,4.093538812785388,17.5,226.72511415525113,1068,299.46586757990866,1074,53.60285388127854,518
G3500290,NM,Luna County,17.012488584474884,39.0,-9.0,1816.6958333333798,1346.7541666667373,36.85799086757991,-0.5070655806378754,21.684828875294784,-27.308405393832572,3.9497716894977177,14.9,238.67431506849314,1072,299.61598173515983,1042,58.818949771689496,466
G3500310,NM,McKinley County,9.797968036529682,33.3,-19.4,3604.5333333332787,501.29166666666714,51.44006849315068,-2.1951525765456386,16.68360736100243,-22.622923528164847,2.90392694063927,16.0,217.3222602739726,1099,278.5541095890411,1074,58.66438356164384,569
G3500330,NM,Mora County,10.809897260273972,33.3,-21.0,3143.7791666668454,409.89166666666785,47.04052511415525,-2.527722574427857,17.520895519281282,-33.538505698668615,5.0534474885844745,20.1,216.68801369863013,1061,276.43721461187215,1060,58.481963470319634,521
