learning_rate,max_depth,n_estimators,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_r2,test_r2,mean_train_r2,train_r2,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0.5011872336272722,2,50,0.026487350463867188,0.02048385788811043,0.0017952919006347656,0.00013789967931242467,-63.83360586587508,61.9007998728897,0.9999999999997494,3.543600474645845e-14,-4646.42505167326,1293.1605279704095,-0.0014685017801053426,0.00025790093851205906
0.01,2,72,0.028478145599365234,0.02403203512530636,0.005196094512939453,0.004813755579278662,-61.39326135011683,68.48592031124059,0.5667615415838174,0.019090691315745725,-4220.0494110013715,1177.5508547489294,-1926.4418793353277,263.37434445732475
0.015448591479026755,2,72,0.026660601298014324,0.018762357073658146,0.001829226811726888,9.323240247033312e-05,-63.527834148092076,68.34437707825599,0.7173052053638473,0.016562281719337137,-4326.589353898683,1296.1240364503453,-1554.3777423816919,205.21576882996257
0.023865897868585808,2,72,0.03095277150472005,0.028214841587391636,0.0017899672190348308,0.0001818797122165662,-67.15804409482952,69.7243968669677,0.8501583081417979,0.011098341836797851,-4475.551261632753,1446.5287178287522,-1129.801548779312,140.85342197233638
0.036869450645195756,2,72,0.026508569717407227,0.021954664569951324,0.0017502307891845703,9.225679751909383e-05,-65.6959525009364,64.41248206282913,0.9423861045963605,0.004593516629647401,-4560.267010005515,1492.1861638027447,-700.0206320234614,84.47279901515682
0.056958108107376865,2,72,0.02488875389099121,0.02038925477786303,0.0017218589782714844,0.0001182839721090145,-64.58727544331397,60.180593102928874,0.9868880210615106,0.0010841148179034318,-4668.18021002553,1494.7012754171853,-333.7433567765554,38.9840545430985
0.0879922543569107,2,72,0.028791189193725586,0.025603064151996594,0.0017213026682535808,0.00012640567435342212,-64.35553482260752,58.71634635584012,0.9986970525404032,0.00011941790900540991,-4740.9701620817395,1468.880793708072,-105.13159856058915,12.055953613455745
0.13593563908785256,2,72,0.026601870854695637,0.022302377461240766,0.0017156600952148438,8.943356012526364e-05,-63.17484968139118,56.60063817966809,0.9999658949868242,3.5676088165160694e-06,-4754.484615989737,1457.731316458393,-16.992152533000283,1.9123302907860482
0.21000141557086555,2,72,0.0263367493947347,0.02180964264301824,0.0017293294270833333,0.00014074457222273504,-64.00748230340383,57.75380258728656,0.9999998985023529,1.2616468593887297e-08,-4771.601133462473,1453.0176996430575,-0.9256025812068537,0.10295673761791653
0.324422607917163,2,72,0.03213953971862793,0.016324247645854748,0.0018208026885986328,7.930228683877412e-05,-64.62437729358595,59.423076703363186,0.9999999999917314,1.463075818320672e-12,-4759.347470559093,1421.8466590505623,-0.00829273823121939,0.0005886117946625874
0.5011872336272722,2,72,0.03486792246500651,0.016819120000893095,0.0030135313669840493,0.001330812021665728,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,94,0.05114340782165527,0.05455413086889359,0.0016803741455078125,0.0001255649051390738,-62.65694157818456,68.4368142278969,0.6595154172410788,0.018084701554053725,-4280.204149359025,1249.0921934047742,-1706.7419116920853,229.13180195373025
0.015448591479026755,2,94,0.0267945130666097,0.01989597934270393,0.001649777094523112,8.8299962267799e-05,-65.53592972728103,68.9471379713427,0.801942509114843,0.013390000138604877,-4410.586096403988,1388.0883669268958,-1299.7465856375218,165.54978924331698
0.023865897868585808,2,94,0.02838023503621419,0.022222142915743173,0.0016589164733886719,7.65210982178406e-05,-66.00028950918384,66.07142323590432,0.9120140490568538,0.00696578309559051,-4517.091817936367,1480.8105713397074,-865.2504202807272,105.59746509377828
0.036869450645195756,2,94,0.029485623041788738,0.02197319224231247,0.0016864935557047527,7.573717663557025e-05,-64.82580763851969,61.48918869667703,0.9745649727764967,0.0020553094470440922,-4623.333308725446,1494.8797804865035,-464.9548327050871,54.99022838049128
0.056958108107376865,2,94,0.04326224327087402,0.029271800017478613,0.0017491976420084636,7.029274481002812e-05,-64.10453646550069,58.51874819274991,0.9963035295024444,0.00031982502552510697,-4717.51133937754,1485.286091718688,-177.12540336095853,20.31492399102658
0.0879922543569107,2,94,0.026717583338419598,0.019838773570838342,0.001680930455525716,0.00012663211549585315,-64.08060371158756,58.07186318254663,0.9998177048914686,1.8128190941639527e-05,-4758.186062246656,1457.2192819993868,-39.30456714427675,4.48855963413181
0.13593563908785256,2,94,0.03250439961751302,0.01814823572368721,0.0017646153767903645,0.00010960969874897452,-63.13187166318898,56.477949277298244,0.9999984350729343,1.7939628307088072e-07,-4758.581684766968,1455.862004044589,-3.6364223265854254,0.39918918910515194
0.21000141557086555,2,94,0.027580420176188152,0.021192776425641893,0.0016815662384033203,0.00012387782136020857,-64.00767373484541,57.7497113185393,0.9999999992054266,1.0792035993453759e-10,-4771.913506634163,1452.9136518570494,-0.08181261718144044,0.009000237168830034
0.324422607917163,2,94,0.02861301104227702,0.018853605886722993,0.0017514228820800781,0.00010682872934496261,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,94,0.026627620061238606,0.02151526364759832,0.0017070770263671875,0.00013680088815617636,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,116,0.034690141677856445,0.027973196686966687,0.0017031033833821614,0.00011670052986123982,-63.736761992758495,68.32214722072975,0.730630632564126,0.016068830236305693,-4336.665058720954,1309.1495231091967,-1517.091921485122,199.2505420663035
0.015448591479026755,2,116,0.03565533955891927,0.016619350278335034,0.0017754236857096355,6.599712610617212e-05,-67.55275604815557,69.9308578160869,0.8604109847738992,0.010495911388600112,-4491.535409877844,1459.0998316131236,-1090.3234365300143,135.2819762285382
0.023865897868585808,2,116,0.029395103454589844,0.020588819064522583,0.0016806920369466145,0.00011184183667239435,-65.18236036403597,63.46040571008421,0.9481036147753473,0.004123786281025041,-4562.188573162927,1489.7106901200193,-664.3563187585615,79.92680165202567
0.036869450645195756,2,116,0.03517254193623861,0.02445145839946149,0.0017596085866292317,0.00010412194271654285,-64.56290317390936,59.97058658158333,0.9887589547253725,0.0009297239433273002,-4676.883688208268,1494.5536931100614,-308.9978863153117,35.940330881766265
0.056958108107376865,2,116,0.042241414388020836,0.02457598701859688,0.0017854372660319011,9.304687029515181e-05,-63.691073429655184,57.73139651259443,0.9989553704196067,9.542487101238736e-05,-4734.213000526227,1466.7590993824772,-94.12622396380334,10.704458235312995
0.0879922543569107,2,116,0.029575268427530926,0.02030347560357674,0.001710971196492513,0.00012091690483601604,-63.99672317925425,57.84181797573314,0.9999745819865472,2.6888054328465025e-06,-4765.489627264543,1453.445014401281,-14.667381976799229,1.6428291557974468
0.13593563908785256,2,116,0.03130149841308594,0.02160437584707971,0.0019572575887044272,0.0002647394243427303,-63.12358192093816,56.45317517658321,0.9999999282232658,8.945989613639478e-09,-4759.466013930126,1455.457784412642,-0.7780278369943839,0.0833600582995446
0.21000141557086555,2,116,0.043839057286580406,0.02054498941195165,0.0018045902252197266,0.0001456236011568471,-64.0074722794322,57.749019296458805,0.9999999999929733,1.1231771916205878e-12,-4771.938353383507,1452.9053513745744,-0.00766136596972538,0.0006360059750462421
0.324422607917163,2,116,0.029537439346313477,0.0195094100920221,0.0017394224802652996,0.00010048663528781862,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,116,0.02831427256266276,0.021465827965773617,0.0017437934875488281,9.618074589552978e-05,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,138,0.03250718116760254,0.01899867099023631,0.0018444061279296875,8.29740044493346e-05,-65.07012106430872,68.75111354188479,0.7859925349063044,0.014027593626147354,-4391.659108290741,1369.6727945980758,-1351.344973822981,173.31727734841087
0.015448591479026755,2,138,0.042244672775268555,0.028309588783804882,0.0018450419108072917,8.079173549345792e-05,-66.3059557596308,66.87868943878564,0.9010522900461236,0.007804132320501625,-4509.204932702251,1476.8859926122764,-917.623717525183,112.32337606467438
0.023865897868585808,2,138,0.06288282076517741,0.06291733483369022,0.013526598612467447,0.016503007820371764,-64.65499999108091,61.60403858901076,0.969377144421299,0.0024551034638022823,-4604.140849016095,1492.2813523646942,-510.2186713054052,60.589787354424914
0.036869450645195756,2,138,0.03717509905497233,0.014909946469189847,0.001903851826985677,0.00013258107309043436,-64.2893851814785,58.8371579565376,0.9950268567840901,0.0004235499475085529,-4712.973281733691,1492.0675181977765,-205.4664997168849,23.600923812234946
0.056958108107376865,2,138,0.03265539805094401,0.018286534030830002,0.0028269290924072266,0.0014318104250667881,-63.46620797631118,57.34756680236401,0.999704227468405,2.8643130961373016e-05,-4742.273098747245,1454.8660925199201,-50.070295211453946,5.698090540912002
0.0879922543569107,2,138,0.03721086184183756,0.02377222876645162,0.0018489360809326172,0.00012957912688245216,-63.968067863399746,57.75697725252322,0.9999964528060126,3.991007322162208e-07,-4768.346068437047,1452.1483696152704,-5.475774204768623,0.602763089388012
0.13593563908785256,2,138,0.03446467717488607,0.019721994576735128,0.0017906030019124348,0.00010227023859490861,-63.12241715433833,56.448429582339095,0.9999999967011582,4.5596095954441325e-10,-4759.672062842122,1455.3853076614073,-0.1665663600291791,0.017287592523382585
0.21000141557086555,2,138,0.030202150344848633,0.019145080253341294,0.001710335413614909,0.0001225802846395443,-64.00753354133606,57.74907661456369,0.9999999999989893,4.755848674524917e-13,-4771.941272488606,1452.9048010933277,-0.002778778900052223,0.00032592247744815954
0.324422607917163,2,138,0.037224372227986656,0.017588635943181323,0.0017875830332438152,6.191858974467594e-05,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,138,0.03063368797302246,0.023123370614189426,0.0032137235005696616,0.0020864704116872325,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,161,0.041789611180623375,0.026025369932691306,0.0018007755279541016,6.008810430693253e-05,-66.4655763053709,69.36582930038915,0.8313209829474216,0.012013474943576177,-4448.120972858146,1423.0677603550619,-1199.0185270846462,150.6418804765108
0.015448591479026755,2,161,0.03512080510457357,0.017488830024316653,0.0019338925679524739,0.00026983572092083817,-65.53552742775685,64.7083482219566,0.9307353505018353,0.005470679893813413,-4537.0711822580115,1485.1295896448821,-767.6194870506997,93.01507086243167
0.023865897868585808,2,161,0.03660106658935547,0.019968986011180353,0.001779476801554362,9.06787766997448e-05,-64.5294034337261,60.513189269532084,0.9823493829123705,0.0014352852496496312,-4646.454394461609,1493.9961989495564,-387.26973068083475,45.433174872063
0.036869450645195756,2,161,0.04563466707865397,0.030978192442167093,0.0018795331319173176,5.553748581348861e-05,-63.9275741234797,58.07691074531452,0.9978771468217795,0.00018739209557481045,-4728.907829291991,1479.3790030065966,-134.20563615686217,15.292013851125384
0.056958108107376865,2,161,0.03803586959838867,0.018538522229065154,0.0018505255381266277,9.994665578175237e-05,-63.410436803078056,57.15301580581646,0.9999211667295479,7.993137597649865e-06,-4750.048243901834,1451.5009339537205,-25.838569521668287,2.9023199116832727
0.0879922543569107,2,161,0.048112710316975914,0.01906758217559642,0.001970688501993815,0.00023668471996845942,-63.95955236580867,57.72806196390923,0.9999995474360093,5.392654439629544e-08,-4769.474955940218,1451.6512577352107,-1.9546268423136341,0.21162453680839785
0.13593563908785256,2,161,0.03704396883646647,0.017593358200244893,0.0018530686696370442,2.2643768899972158e-05,-63.12194950348231,56.44712031455201,0.9999999998669583,1.9624285943837643e-11,-4759.712799552326,1455.3687469191414,-0.03342326233019366,0.003459068337335717
0.21000141557086555,2,161,0.03705294926961263,0.01816865072280716,0.0018092791239420574,8.845561345230364e-05,-64.00753354133606,57.74907661456369,0.9999999999989893,4.755848674524917e-13,-4771.941272488606,1452.9048010933277,-0.002778778900052223,0.00032592247744815954
0.324422607917163,2,161,0.035300254821777344,0.018746788697001693,0.0017979939778645833,6.773223375959044e-05,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,161,0.029838005701700848,0.019470051558310466,0.0018112659454345703,0.00023786870807718694,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,183,0.03845572471618652,0.01669845430270661,0.0018218358357747395,0.00011572389101035549,-67.17604789317872,69.24064903090027,0.8653166417777224,0.010184671124305843,-4489.905706330407,1459.0234141150786,-1070.9415845723406,132.64266431051556
0.015448591479026755,2,183,0.03762467702229818,0.018271933280919424,0.0017894903818766277,7.010596414732926e-05,-65.21947114584879,63.38111831012184,0.950745155599131,0.003904189677926815,-4568.561372676458,1490.73114429355,-647.2132748203188,77.70471730132522
0.023865897868585808,2,183,0.0396120548248291,0.023873383133634126,0.0031713644663492837,0.0019465087602168274,-64.27759047218109,59.51009557748481,0.9895754277103412,0.0008618491479024836,-4676.121856843933,1492.686455326631,-297.55979602714274,34.565491322583746
0.036869450645195756,2,183,0.03784807523091634,0.01869934371502684,0.001793225606282552,8.495518600424036e-05,-63.68024553158087,57.6855342820209,0.9990588030148824,8.616486748258149e-05,-4735.889979126173,1466.4861384401581,-89.34201110688271,10.14349267168681
0.056958108107376865,2,183,0.0379181702931722,0.017474378370446006,0.0019097328186035156,6.87310219378496e-05,-63.38573361663928,57.062479550767016,0.999977749980379,2.3520430017342947e-06,-4753.947792950182,1449.7169817694441,-13.721231743335409,1.520625576232722
0.0879922543569107,2,183,0.03856253623962402,0.019132642908088623,0.0032042662302652993,0.002028415710387989,-63.95586585232538,57.716862621664596,0.9999999368074057,7.905863609094931e-09,-4769.858737937248,1451.484959122186,-0.7299664720873474,0.07789797588346817
0.13593563908785256,2,183,0.0370330015818278,0.017579890830772694,0.0017829736073811848,7.495609482939411e-05,-63.12221695045559,56.44735166502409,0.9999999999925535,9.531439851998405e-13,-4759.726637852848,1455.3663304023587,-0.00792031095010709,0.0008245515569288849
0.21000141557086555,2,183,0.03777376810709635,0.018149791221647536,0.0018754005432128906,0.00011823750813612276,-64.00753354133606,57.74907661456369,0.9999999999989893,4.755848674524917e-13,-4771.941272488606,1452.9048010933277,-0.002778778900052223,0.00032592247744815954
0.324422607917163,2,183,0.03929527600606283,0.01604217993262229,0.0020193258921305337,0.00010265303512457608,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,183,0.04895655314127604,0.007148170159713999,0.0019491513570149739,0.0001419827957152489,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,205,0.04030791918436686,0.016698993177897758,0.0018241405487060547,9.526664653568073e-05,-66.32566315262368,67.20425395605209,0.892193219304405,0.00844469369179529,-4500.494220042986,1470.360436548904,-957.887253078649,117.56844878922318
0.015448591479026755,2,205,0.04725972811381022,0.014389069748017087,0.001928091049194336,0.0001136339065387566,-64.85219957896065,62.13030024950232,0.9649688413222325,0.002792223641022826,-4595.639709807474,1492.427942873473,-545.739468787861,64.96129899696176
0.023865897868585808,2,205,0.04039438565572103,0.016940735263587893,0.0018048286437988281,5.8851570979894885e-05,-64.18642451214409,58.87669668903826,0.9938402241171428,0.0005192364256944965,-4701.695738713935,1491.702789234874,-228.68825174253803,26.345135682128493
0.036869450645195756,2,205,0.03958932558695475,0.01689797848688907,0.001804033915201823,6.953988755525507e-05,-63.55748819634723,57.424465542038455,0.9995824703873465,3.967952950777515e-05,-4742.998460985201,1460.1649366356944,-59.493727254058534,6.748731153865267
0.056958108107376865,2,205,0.03868452707926432,0.017056953772632322,0.002001047134399414,0.00022882479049494893,-63.36445851592398,57.00110623978863,0.9999937172359021,6.926144017482527e-07,-4755.946990820873,1448.844401606219,-7.288182245088382,0.7984348701406921
0.0879922543569107,2,205,0.042113542556762695,0.01639344412729071,0.005480368932088216,0.005157276959898069,-63.95513783792549,57.71352143240661,0.999999991175995,1.1399219252355584e-09,-4770.013158075406,1451.427447856519,-0.2726331730747404,0.02849894759952276
0.13593563908785256,2,205,0.039525747299194336,0.01739236663905369,0.0018016497294108074,9.370716298681858e-05,-63.12223959659309,56.447362841728406,0.9999999999969374,1.3739958094767912e-12,-4759.728878489458,1455.3652439843213,-0.004857119767995347,0.0003070372477875275
0.21000141557086555,2,205,0.03913577397664388,0.017339824389890027,0.0018020470937093098,7.942412789664574e-05,-64.00753354133606,57.74907661456369,0.9999999999989893,4.755848674524917e-13,-4771.941272488606,1452.9048010933277,-0.002778778900052223,0.00032592247744815954
0.324422607917163,2,205,0.0389096736907959,0.01765901870611507,0.0017891724904378254,9.846087563973795e-05,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,205,0.03647494316101074,0.020386143651427418,0.0017812252044677734,9.059550462405363e-05,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,227,0.04499371846516927,0.0156998527292363,0.002052783966064453,0.0001350463950665249,-65.85940083361942,65.82291297683416,0.9135552159065572,0.0068074039819843845,-4516.884452674044,1479.9749588937111,-857.6408187019406,104.5535824176601
0.015448591479026755,2,227,0.04134774208068848,0.017015804532851085,0.0017933845520019531,6.515446581883483e-05,-64.6814573343744,61.26184032571622,0.9750801120279506,0.0020015146619660625,-4622.582960290593,1493.6820549786146,-460.22203396515505,54.34152605587436
0.023865897868585808,2,227,0.050888617833455406,0.02708091794283123,0.0019113222757975261,8.66708286490562e-05,-63.95921041350682,58.24467437645661,0.9963585853486198,0.0003134935918124598,-4717.352445305871,1487.4908575804554,-175.8011812538564,20.128258121958776
0.036869450645195756,2,227,0.04893374443054199,0.017481122956270197,0.0018703142801920574,7.36064566865215e-05,-63.53431354256727,57.27906600659683,0.9998149514279714,1.8168932008233894e-05,-4750.203772156561,1458.1311519988571,-39.5970932431099,4.468041784093636
0.056958108107376865,2,227,0.042963663736979164,0.02048846380998134,0.0025122960408528647,0.00044507073446589885,-63.352628900073746,56.96903293879442,0.9999982264566757,2.03429528998076e-07,-4756.965601215423,1448.330900513607,-3.870572302933441,0.4187835595715502
0.0879922543569107,2,227,0.05154029528299967,0.011463379648548867,0.0019179185231526692,8.342000752606474e-06,-63.954521192689405,57.71182410074434,0.9999999987647638,1.7013957065981133e-10,-4770.0651894244575,1451.4033832042155,-0.10193493929507817,0.010642247385425149
0.13593563908785256,2,227,0.04649090766906738,0.015435360242370277,0.0018939971923828125,3.677730555637049e-05,-63.12223959659309,56.447362841728406,0.9999999999969374,1.3739958094767912e-12,-4759.728878489458,1455.3652439843213,-0.004857119767995347,0.0003070372477875275
0.21000141557086555,2,227,0.040517171223958336,0.019532103203163165,0.003290891647338867,0.002026002817235,-64.00753354133606,57.74907661456369,0.9999999999989893,4.755848674524917e-13,-4771.941272488606,1452.9048010933277,-0.002778778900052223,0.00032592247744815954
0.324422607917163,2,227,0.04094823201497396,0.017880517211567963,0.0018506844838460286,9.095022119665674e-05,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,227,0.036362409591674805,0.016414526618423984,0.002911090850830078,0.00144942575812307,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.01,2,250,0.0445857048034668,0.017598366999413438,0.002431154251098633,0.0007702841238604839,-65.62865710797942,64.81067309782568,0.931349877044445,0.005412642671641003,-4539.509990313246,1486.4550902786464,-764.2055540492671,92.55444890716643
0.015448591479026755,2,250,0.04171093304951986,0.01738083293458962,0.0033322970072428384,0.002135730887340158,-64.41498198861984,60.34748323488013,0.9825422526199513,0.0014155334652376887,-4645.25574509565,1492.986405596145,-385.1458357248029,45.13041830471891
0.023865897868585808,2,250,0.04387656847635905,0.01713508918856522,0.0031882921854654946,0.001383880679335914,-63.77264674177459,57.88183935795865,0.9978969957838784,0.0001854746209487395,-4725.998501101708,1478.0961419332966,-133.57789340423906,15.225784896503377
0.036869450645195756,2,250,0.04176187515258789,0.01780995067643567,0.0034590562184651694,0.0023068301161017356,-63.49873478791392,57.164940553140106,0.9999210244523976,7.991196937525182e-06,-4754.516934464839,1456.1500919394796,-25.860871559536182,2.8928351433441444
0.056958108107376865,2,250,0.041702826817830406,0.018089208274942974,0.0031581719716389975,0.0019019450926967,-63.34774044013116,56.95300740397718,0.9999995272724349,5.636995196572026e-08,-4757.567582103128,1448.079170299494,-1.9974102186036102,0.21354049036580625
0.0879922543569107,2,250,0.04350598653157552,0.017469599201847003,0.0020409425099690757,0.0003459267812476595,-63.95444094995313,57.71131409691313,0.9999999998409983,2.4611511839703603e-11,-4770.089353051886,1451.3980027293624,-0.036498177849968026,0.0035736663481844
0.13593563908785256,2,250,0.04995497067769369,0.016038433791455177,0.0019608338673909507,0.00016169682480969875,-63.12223959659309,56.447362841728406,0.9999999999969374,1.3739958094767912e-12,-4759.728878489458,1455.3652439843213,-0.004857119767995347,0.0003070372477875275
0.21000141557086555,2,250,0.04914585749308268,0.014705163679654753,0.002372264862060547,0.000748281740060583,-64.00753354133606,57.74907661456369,0.9999999999989893,4.755848674524917e-13,-4771.941272488606,1452.9048010933277,-0.002778778900052223,0.00032592247744815954
0.324422607917163,2,250,0.0405426025390625,0.01773541731885362,0.0035370985666910806,0.0024154035306616288,-64.6242933664841,59.42293475961118,0.9999999999994307,3.333723500523944e-13,-4759.348237774939,1421.845263465828,-0.0020400301254758914,0.00027156732355747976
0.5011872336272722,2,250,0.03896466890970866,0.019380756998045343,0.003656625747680664,0.0025734084893113884,-63.83360018997724,61.90080158114686,0.9999999999999166,2.698892573643508e-14,-4646.4249163791,1293.1598273592765,-0.0008169976589785891,3.4326747835955084e-05
0.015448591479026755,3,50,0.026770591735839844,0.022383226295457734,0.0017518997192382812,0.00012150976628133228,-61.74213532144768,68.51243749353038,0.5918180679708915,0.01901557667066579,-4235.236810919333,1196.699131927792,-1869.6507863476418,254.75815141264658
0.023865897868585808,3,50,0.0222927729288737,0.018095301461977707,0.0017197926839192708,0.0001279111171187916,-64.01105838676527,68.44684679281197,0.741301030329227,0.015785567699990573,-4346.681176977312,1321.2614404310675,-1486.5756091491392,194.60189908172399
0.036869450645195756,3,50,0.021878401438395183,0.01767949544510419,0.0025328795115152993,0.001276967837278422,-68.12949936815109,70.41457307859898,0.8693815667986184,0.009890344031098227,-4509.978178606277,1472.7710319109685,-1054.8144402475052,131.8546336368242
0.056958108107376865,3,50,0.024458805720011394,0.021305676024812075,0.0017273426055908203,0.00012848099755524638,-73.1133985530626,73.97931159730429,0.9536170571958315,0.003567532212925881,-4707.446552349855,1564.9255682972444,-628.3951019257614,77.50363444832116
0.0879922543569107,3,50,0.021542469660441082,0.0170140806177919,0.0017521381378173828,0.00011944318713314425,-78.03642375992153,77.95694092515343,0.9907654519445964,0.0007119638260095555,-4913.281685733607,1596.2244599914711,-280.369267297356,34.445183886891364
0.13593563908785256,3,50,0.027370373407999676,0.02407130837361854,0.001725912094116211,0.00011573808032363291,-81.25325351704129,80.6719014857597,0.9992749425727473,5.677084818489306e-05,-5047.9793731458985,1602.6390724733506,-78.55451608166133,9.631818983991844
0.21000141557086555,3,50,0.022325754165649414,0.018003856321734887,0.0017712116241455078,0.0002047589505316962,-82.41389697710316,81.68295740852336,0.9999874928931964,1.029045375901139e-06,-5096.084653096225,1602.5921067985742,-10.316413091270137,1.2733825150331162
0.324422607917163,3,50,0.02307605743408203,0.019322199097998812,0.0017125606536865234,0.0001339455579846218,-76.8963303393841,84.21058330815234,0.9999999831814553,1.4347787537582845e-09,-4734.950909405472,1355.6248969293913,-0.37827697593957516,0.04689151556011745
0.5011872336272722,3,50,0.022455612818400066,0.01809772211293687,0.0017125606536865234,0.00013482958872091045,-71.4871154402392,87.1104492886404,0.9999999999997949,6.209250848457713e-14,-4294.223531754657,1294.822701683486,-0.0013360078383820335,0.0003666543619708
0.01,3,72,0.026935895284016926,0.021447363070099087,0.0017236073811848958,0.00012305499169965232,-61.39326135011683,68.48592031124059,0.5667615415838174,0.019090691315745725,-4220.0494110013715,1177.5508547489294,-1926.4418793353277,263.37434445732475
0.015448591479026755,3,72,0.024066448211669922,0.01658142649404464,0.0017823378245035808,0.00025462630482209886,-63.527834148092076,68.34437707825599,0.7173052053638473,0.016562281719337137,-4326.589353898683,1296.1240364503453,-1554.3777423816919,205.21576882996257
0.023865897868585808,3,72,0.026957591374715168,0.02156734113584035,0.0016935666402180989,0.00012025790483784149,-67.32430813900535,69.95341246463067,0.8503960446406661,0.010952581966521175,-4478.33277022742,1448.4983337618323,-1129.0913107682306,141.83059191782024
0.036869450645195756,3,72,0.025073528289794922,0.01844602049456012,0.0017107327779134114,0.00010379021601375818,-72.20326604094856,73.28896204820293,0.9426605418932338,0.004397591498300108,-4669.36894403327,1554.854929073555,-698.7040683536817,86.27869185518303
0.056958108107376865,3,72,0.024924039840698242,0.01826555043167275,0.0016859372456868489,0.00011510232908752089,-77.25212834362178,77.29750854489517,0.9870145928566871,0.0009833278234428371,-4880.1630503153865,1594.2108516182195,-332.47330566708047,40.72823385365907
0.0879922543569107,3,72,0.02443726857503255,0.01748153058427522,0.0017211437225341797,0.00010715175691883927,-80.8379575892014,80.32652074741046,0.9987246169205476,9.832867793378485e-05,-5030.412863691694,1602.0139903862,-104.19403609475664,12.800808592381527
0.13593563908785256,3,72,0.025089263916015625,0.018459558218521906,0.0016891161600748699,0.00012031618782458025,-82.30486365678493,81.58764160058323,0.9999672403675128,2.5637923013080174e-06,-5091.542479130087,1602.6771748207866,-16.697657782083837,2.047452314709981
0.21000141557086555,3,72,0.026827414830525715,0.01715244531523873,0.0017902851104736328,6.330480965376595e-05,-82.57751215322668,81.82617306167522,0.9999999050551817,7.83197947568953e-09,-5102.817798489236,1602.5709120745987,-0.8988478606083309,0.11102135179231494
0.324422607917163,3,72,0.03351783752441406,0.029989495638925785,0.0016860167185465496,0.00010902401930287579,-76.8974816839302,84.21870678416468,0.9999999999928466,3.938632246918266e-13,-4734.856546080602,1355.451064643695,-0.0078042362246754015,0.0009137992044491031
0.5011872336272722,3,72,0.024216413497924805,0.01881772409646862,0.0016840298970540364,0.00011877877592681747,-71.48710891595435,87.11045308090213,0.9999999999999166,2.698892573643508e-14,-4294.223143586061,1294.822553182368,-0.0008169976589785891,3.4326747835955084e-05
0.01,3,94,0.025964021682739258,0.008826301886896577,0.0032231807708740234,0.0021373432690432715,-62.65694157818456,68.4368142278969,0.6595154172410788,0.018084701554053725,-4280.204149359025,1249.0921934047742,-1706.7419116920853,229.13180195373025
0.015448591479026755,3,94,0.026049057642618816,0.016460719477796603,0.0016908645629882812,0.00011771022484966918,-65.65336704375262,69.10934605424808,0.8020816780709668,0.013316408082016382,-4412.565867652223,1389.5828225360106,-1299.3833783967652,166.05205352740893
